gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService    ,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract      ,PaperlessBilling,PaymentMethod            ,MonthlyCharges,TotalCharges,PaymentMethod**3,log(TotalCharges),InternetService**3,1/TotalCharges,OnlineSecurity**3,TechSupport**3,Churn
1,0,1,1,62,1,1,2,0,0,0,0,0,0,2,0,0,20.3,1296.15,0,7.167153611,8,0.000771516,0,0,0
0,0,0,0,9,1,1,2,0,0,0,0,0,0,0,0,3,20.25,178.5,27,5.184588601,8,0.005602241,0,0,1
1,0,0,1,19,1,1,2,0,0,0,0,0,0,2,0,3,20.5,398.55,27,5.987832961,8,0.002509095,0,0,0
1,0,0,0,18,1,1,1,2,1,1,1,2,2,0,1,2,96.05,1740.7,8,7.46204261,1,0.000574482,8,1,1
1,0,0,0,17,1,1,2,0,0,0,0,0,0,1,0,1,20.05,337.9,1,5.822749994,8,0.002959455,0,0,0
0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,2,44.55,44.55,8,3.796612154,0,0.022446689,1,1,0
0,0,1,1,70,1,2,2,0,0,0,0,0,0,2,0,3,25.4,1782.05,27,7.485519666,8,0.000561151,0,0,0
1,1,0,0,49,1,2,1,2,2,2,2,1,2,1,0,0,103,5166.2,0,8.549892688,1,0.000193566,8,8,0
1,0,1,0,48,1,1,1,1,1,2,2,2,2,0,1,1,100.05,4834,1,8.483429561,1,0.000206868,1,8,0
1,0,1,1,72,1,2,0,2,2,2,2,1,2,2,1,0,79.5,5661.7,0,8.641479479,0,0.000176625,8,8,0
1,0,1,1,22,1,2,1,1,1,1,1,1,1,0,1,0,75.8,1615.1,0,7.387152153,1,0.000619157,1,1,0
1,0,1,1,10,1,1,1,1,1,1,1,2,2,0,1,2,88.85,929.45,8,6.834593013,1,0.001075905,1,1,0
0,0,0,0,10,1,1,0,1,1,1,1,1,1,0,1,1,44.85,435.4,1,6.076265149,0,0.002296739,1,1,1
1,0,1,1,67,1,2,1,2,1,2,2,2,2,1,1,2,109.4,7281.6,8,8.893105897,1,0.000137332,8,8,0
0,0,1,0,22,1,1,0,2,1,1,2,1,1,1,1,1,56.25,1292.2,1,7.164101471,0,0.000773874,8,8,0
0,0,1,0,64,1,2,1,2,2,2,1,1,1,1,0,0,89.45,5692.65,0,8.646931148,1,0.000175665,8,1,0
1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,2,20,20,8,2.995732274,8,0.05,0,0,0
1,1,1,0,57,1,2,1,1,2,2,1,1,2,0,0,1,94,5438.95,1,8.601341307,1,0.000183859,1,1,0
1,0,0,0,39,1,1,2,0,0,0,0,0,0,2,0,1,20.7,762.45,1,6.636536933,8,0.001311561,0,0,0
0,0,0,0,52,1,2,1,1,1,2,1,1,2,2,1,1,89.45,4577.75,1,8.42896289,1,0.000218448,1,1,0
0,0,0,0,66,1,2,2,0,0,0,0,0,0,1,0,0,25.45,1699.15,0,7.437883405,8,0.00058853,0,0,0
0,1,1,0,72,1,2,1,2,2,2,2,2,2,0,1,1,112.9,8061.5,1,8.994854922,1,0.000124046,8,8,0
0,0,1,1,10,1,1,0,1,2,1,1,1,1,1,0,3,49.55,475.7,27,6.164787403,0,0.002102165,1,1,0
1,0,0,1,48,1,1,2,0,0,0,0,0,0,1,0,3,19.95,936.7,27,6.84236306,8,0.001067578,0,0,0
0,0,0,0,35,1,2,2,0,0,0,0,0,0,1,0,0,26.2,954.9,0,6.861606623,8,0.00104723,0,0,0
0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,19.95,19.95,0,2.993229143,8,0.050125313,0,0,1
0,1,0,0,12,0,0,0,1,2,1,1,1,1,0,1,1,29.35,381.2,1,5.943324172,0,0.002623295,1,1,0
1,1,0,0,7,1,1,1,1,1,2,1,2,1,0,1,2,84.35,609.65,8,6.412885022,1,0.001640285,1,1,0
0,0,1,1,43,1,1,0,2,1,2,2,2,2,2,1,1,79.15,3566.6,1,8.17936804,0,0.000280379,8,8,0
0,0,0,0,2,1,1,1,1,1,1,1,2,1,0,1,2,79.95,174.45,8,5.161638168,1,0.005732302,1,1,0
1,0,1,0,2,0,0,0,1,1,1,1,2,2,0,0,2,44.6,97.1,8,4.575741375,0,0.010298661,1,1,1
0,0,1,1,30,1,2,0,2,2,2,2,1,1,0,0,2,67.6,2000.2,8,7.601002455,0,0.00049995,8,8,0
1,0,1,0,13,1,1,0,1,1,1,1,1,1,1,0,2,43.8,592.65,8,6.384604006,0,0.001687337,1,1,0
0,0,1,1,40,1,1,1,1,1,2,1,2,1,1,1,2,85.05,3355.65,8,8.118400771,1,0.000298005,1,1,0
1,1,1,1,70,1,2,1,1,2,2,2,2,2,1,1,2,107.9,7475.85,8,8.919433104,1,0.000133764,1,8,0
1,0,0,0,3,1,2,1,1,1,1,1,2,2,0,1,2,96.6,291.9,8,5.676411278,1,0.003425831,1,1,1
0,0,0,0,23,1,1,1,1,2,1,1,2,2,0,0,3,95.3,2192.9,27,7.692980148,1,0.000456017,1,1,0
1,0,1,1,55,1,1,1,1,2,2,2,2,2,1,1,0,103.7,5656.75,0,8.640604801,1,0.00017678,1,8,0
0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,70.35,70.35,8,4.253482784,1,0.014214641,1,1,0
0,0,1,0,61,1,2,1,1,2,2,1,2,2,0,1,2,105.55,6281.45,8,8.745356125,1,0.000159199,1,1,1
1,0,1,1,23,1,2,1,1,1,1,1,1,2,0,0,2,85.6,1868.4,8,7.532837729,1,0.000535217,1,1,0
1,0,0,0,2,1,1,0,1,2,1,1,1,1,0,0,3,49.2,103.7,27,4.641502115,0,0.009643202,1,1,0
1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,2,19.9,19.9,8,2.990719732,8,0.050251256,0,0,1
1,0,0,0,42,1,1,0,2,1,2,1,1,1,0,0,1,54.55,2455.05,1,7.805902407,0,0.000407324,8,1,0
0,0,1,1,69,1,2,1,1,1,2,1,1,1,2,1,1,79.2,5420.65,1,8.597971013,1,0.00018448,1,1,0
0,0,1,0,56,0,0,0,1,1,2,2,2,2,1,1,0,54.05,2959.8,0,7.992876977,0,0.000337861,1,8,0
1,0,0,0,6,1,1,1,2,2,2,2,1,2,0,1,0,98.15,567.45,0,6.34115264,1,0.00176227,8,8,1
1,0,1,0,25,1,2,2,0,0,0,0,0,0,1,1,3,26.8,733.55,27,6.597895762,8,0.001363234,0,0,0
0,0,1,1,4,1,2,2,0,0,0,0,0,0,1,0,1,24.1,73.1,1,4.291828367,8,0.013679891,0,0,0
1,0,1,0,54,1,1,2,0,0,0,0,0,0,2,0,1,20.05,1102.4,1,7.0052449,8,0.000907112,0,0,0
0,0,1,0,68,1,2,2,0,0,0,0,0,0,2,0,0,25.25,1728.2,0,7.454835683,8,0.000578637,0,0,0
0,0,0,1,13,1,1,0,1,1,1,1,1,1,0,0,3,44,659.35,27,6.491254501,0,0.001516645,1,1,0
0,0,0,0,45,1,1,0,2,1,1,1,1,1,0,1,0,50.9,2298.55,0,7.740033768,0,0.000435057,8,1,0
1,0,0,0,22,1,2,2,0,0,0,0,0,0,2,0,3,26.25,605.9,27,6.406714956,8,0.001650437,0,0,0
1,0,0,0,67,1,1,0,2,1,2,2,1,2,1,1,0,72.35,4991.5,0,8.515491745,0,0.000200341,8,8,0
1,0,1,0,71,1,1,0,2,1,2,2,2,2,2,0,0,81.85,5924.4,0,8.686834695,0,0.000168793,8,8,0
1,0,0,0,47,1,1,0,1,1,2,2,2,2,2,0,3,74.45,3510.3,27,8.163456783,0,0.000284876,1,8,0
0,0,1,1,60,1,1,0,2,2,2,2,1,1,1,1,0,65.85,3928.3,0,8.275962041,0,0.000254563,8,8,0
1,0,0,1,49,1,1,2,0,0,0,0,0,0,2,0,1,20.45,1024.65,1,6.93210637,8,0.000975943,0,0,0
0,1,1,0,37,1,2,1,1,1,1,1,2,1,0,1,2,85.7,3171.15,8,8.061849577,1,0.000315343,1,1,1
0,0,1,1,32,1,2,1,2,1,1,1,2,2,0,1,1,99.55,3204.65,1,8.072358159,1,0.000312047,8,1,1
0,0,0,0,13,1,1,2,0,0,0,0,0,0,1,0,3,19.45,270.2,27,5.599162426,8,0.003700962,0,0,0
1,1,0,0,71,1,2,1,2,2,1,2,2,1,1,1,1,99.65,7181.25,1,8.879228742,1,0.000139252,8,8,0
1,0,0,0,2,1,1,1,1,1,1,1,2,1,0,1,2,79.75,164.5,8,5.10291057,1,0.006079027,1,1,1
0,0,1,1,71,1,2,2,0,0,0,0,0,0,2,0,1,23.9,1626.4,1,7.394124262,8,0.000614855,0,0,0
0,1,0,0,52,0,0,0,2,1,1,1,2,2,0,1,1,48.8,2555.05,1,7.845827072,0,0.000391382,8,1,0
0,0,0,0,26,1,2,0,1,1,1,1,1,1,1,1,1,51.55,1295.4,1,7.166574807,0,0.000771962,1,1,0
0,0,1,0,61,1,2,0,1,2,2,1,2,2,1,1,2,79.8,4914.8,8,8.50000634,0,0.000203467,1,1,0
0,0,0,0,40,1,1,1,1,2,1,2,1,2,1,1,1,89.6,3488.15,1,8.157126789,1,0.000286685,1,8,0
0,0,0,0,53,1,2,2,0,0,0,0,0,0,1,0,0,24.05,1301.9,0,7.171580015,8,0.000768108,0,0,0
0,0,0,0,52,1,2,0,2,1,1,2,2,2,2,1,1,79.75,4217.8,1,8.347068944,0,0.00023709,8,8,0
0,0,0,0,7,1,1,2,0,0,0,0,0,0,0,0,3,20.75,141.1,27,4.949468859,8,0.007087172,0,0,0
1,1,0,0,44,1,2,1,2,2,2,1,2,2,1,1,1,109.8,4860.35,1,8.488865731,1,0.000205746,8,1,0
0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,1,2,89.9,89.9,8,4.498697941,1,0.011123471,1,1,1
0,1,1,0,62,1,2,1,1,2,1,1,1,2,0,1,0,89.8,5629.55,0,8.635784789,1,0.000177634,1,1,0
1,0,1,0,66,1,2,1,2,2,1,2,1,1,1,0,2,89,5898.6,8,8.682470314,1,0.000169532,8,8,0
1,0,1,0,51,1,2,0,1,2,1,2,2,2,1,1,1,78.65,3950.85,1,8.281686025,0,0.00025311,1,8,0
0,0,0,0,10,1,1,0,2,1,1,2,2,1,0,0,0,62.25,612.95,0,6.418283367,0,0.001631454,8,8,0
1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,2,46,46,8,3.828641396,0,0.02173913,1,1,1
1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,3,45.35,45.35,27,3.814410177,0,0.022050717,1,1,0
1,0,1,1,21,0,0,0,2,1,2,1,2,2,1,1,2,55.95,1157.05,8,7.053628941,0,0.000864267,8,1,1
1,0,0,0,17,1,1,1,1,1,1,1,1,1,0,1,2,70,1144.5,8,7.042723139,1,0.000873744,1,1,1
1,0,0,0,10,1,2,1,1,1,1,1,1,2,0,0,2,86.45,830.85,8,6.722449273,1,0.001203587,1,1,1
0,0,0,0,26,1,1,2,0,0,0,0,0,0,1,0,3,19.4,525.55,27,6.264445333,8,0.001902769,0,0,0
0,0,0,1,4,1,2,1,1,1,1,2,1,1,0,0,1,80.8,332.45,1,5.806489473,1,0.003007971,1,8,1
1,0,0,0,2,1,1,0,1,2,1,1,2,1,0,1,2,59,114.15,8,4.737513373,0,0.008760403,1,1,0
0,0,0,0,47,1,1,2,0,0,0,0,0,0,2,0,0,20.45,943,0,6.849066283,8,0.001060445,0,0,0
1,0,0,0,29,1,2,0,2,2,1,2,1,1,0,0,3,67.45,1801.1,27,7.496152868,0,0.000555216,8,8,0
1,0,0,0,7,1,1,0,2,2,2,1,1,1,0,0,2,61.4,438.9,8,6.084271597,0,0.002278423,8,1,0
1,0,0,0,63,1,2,1,1,2,1,1,2,2,1,0,0,99.9,6137,0,8.722091302,1,0.000162946,1,1,1
0,1,1,0,9,1,1,2,0,0,0,0,0,0,1,0,1,19.85,183.15,1,5.210305489,8,0.005460005,0,0,0
1,0,1,0,69,1,1,0,1,2,1,1,1,2,2,1,1,61.45,4131.2,1,8.326323201,0,0.00024206,1,1,0
1,0,0,0,53,1,1,1,1,2,2,1,2,2,1,1,3,100.3,5200.8,27,8.556567739,1,0.000192278,1,1,0
0,0,0,1,13,1,1,0,1,1,1,1,2,2,0,0,1,66.4,831.75,1,6.723531915,0,0.001202284,1,1,0
0,0,1,0,35,1,2,1,1,1,1,2,2,1,0,1,1,91.5,3236.35,1,8.082201431,1,0.00030899,1,8,0
0,0,0,0,12,1,1,2,0,0,0,0,0,0,0,0,1,20.05,265.45,1,5.581426499,8,0.003767188,0,0,0
1,0,1,1,72,1,1,0,2,2,2,1,1,2,2,0,1,68.75,4888.2,1,8.494579417,0,0.000204574,8,1,0
1,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,3,20.15,84.5,27,4.436751534,8,0.01183432,0,0,0
0,0,0,0,4,1,1,0,2,1,2,1,1,1,0,0,2,56.75,245.15,8,5.501870268,0,0.004079135,8,1,0
1,0,1,0,3,1,1,0,1,1,1,1,1,1,0,1,3,46.1,130.15,27,4.868687631,0,0.007683442,1,1,0
0,0,1,1,41,1,1,2,0,0,0,0,0,0,1,0,0,19.5,798.2,0,6.682359193,8,0.001252819,0,0,0
0,0,0,0,15,1,2,2,0,0,0,0,0,0,0,1,2,26.35,378.6,8,5.936480239,8,0.00264131,0,0,0
1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,3,19,19,27,2.944438979,8,0.052631579,0,0,0
0,0,0,1,41,1,1,0,2,2,2,1,2,1,1,0,3,70.2,2894.55,27,7.970584938,0,0.000345477,8,1,0
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,87.95,6365.35,0,8.758624498,0,0.000157101,8,8,0
0,1,1,0,17,1,2,1,1,1,2,1,2,2,0,1,1,100.45,1622.45,1,7.391692631,1,0.000616352,1,1,1
0,0,1,0,49,1,2,1,1,2,1,1,2,2,0,1,0,99.05,4853.75,0,8.487506881,1,0.000206026,1,1,1
0,0,0,0,67,0,0,0,2,1,1,2,2,1,2,0,2,43.9,3097.2,8,8.038253757,0,0.000322872,8,8,0
1,0,1,0,14,1,2,0,2,1,1,1,2,1,0,1,0,64.7,941,0,6.84694314,0,0.001062699,8,1,1
1,0,1,0,25,0,0,0,1,1,1,1,2,1,0,1,0,34,853,0,6.748759547,0,0.001172333,1,1,1
1,0,0,0,63,1,1,0,1,1,2,1,1,2,1,0,1,58.55,3503.5,1,8.161517748,0,0.000285429,1,1,0
0,1,0,0,34,1,1,1,1,2,2,1,2,2,1,1,2,99.85,3343.15,8,8.114668755,1,0.000299119,1,1,0
1,0,0,0,31,0,0,0,2,2,1,2,1,2,2,1,0,49.85,1520.1,0,7.326531401,0,0.000657851,8,8,0
1,0,0,0,30,1,2,1,1,1,2,1,2,2,0,0,2,100.45,3096.9,8,8.03815689,1,0.000322904,1,1,0
0,0,1,1,60,1,1,1,1,2,2,1,2,1,1,0,2,90.95,5453.4,8,8.603994546,1,0.000183372,1,1,1
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,2,20.7,20.7,8,3.0301337,8,0.048309179,0,0,0
1,0,0,1,43,1,1,1,2,2,1,2,2,2,1,1,1,106,4532.3,1,8.418984816,1,0.000220639,8,8,0
0,1,1,0,1,1,2,1,2,1,1,1,1,1,0,1,2,80.3,80.3,8,4.385769621,1,0.0124533,8,1,1
1,1,1,0,20,1,2,1,1,1,2,1,2,1,0,0,2,90.8,1951,8,7.576097341,1,0.000512558,1,1,1
1,0,1,1,72,0,0,0,2,2,2,2,2,2,2,1,0,63.8,4684.3,0,8.45197177,0,0.000213479,8,8,0
0,0,1,1,51,0,0,0,2,2,2,1,2,2,1,0,2,59.3,3014.65,8,8.011239016,0,0.000331713,8,1,1
0,0,0,0,24,1,2,1,1,1,2,1,2,1,0,1,3,89.85,2165.05,27,7.680198735,1,0.000461883,1,1,1
1,0,0,0,5,1,1,1,1,1,1,1,2,1,0,0,2,80.2,384.25,8,5.951293382,1,0.002602472,1,1,0
0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,1,3,25,25,27,3.218875825,8,0.04,0,0,0
0,0,1,1,1,0,0,0,1,2,1,1,1,1,0,0,2,30.2,30.2,8,3.407841924,0,0.033112583,1,1,1
1,0,1,0,6,1,1,2,0,0,0,0,0,0,0,0,0,19.5,146.3,0,4.985659308,8,0.00683527,0,0,1
0,0,1,1,52,1,1,2,0,0,0,0,0,0,1,1,1,20.85,1071.6,1,6.976908138,8,0.000933184,0,0,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65,1,9.002904064,1,0.000123052,8,8,0
0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,1,2,80.8,80.8,8,4.391976966,1,0.012376238,1,1,1
0,0,1,0,4,1,1,0,1,1,1,2,1,1,0,0,3,50.05,179.35,27,5.189339204,0,0.00557569,1,8,1
1,1,1,0,6,1,2,1,1,1,1,1,1,2,0,1,2,84.35,474.9,8,6.163104256,1,0.002105706,1,1,1
1,0,0,0,22,1,1,2,0,0,0,0,0,0,1,0,0,20.85,450.65,0,6.110690985,8,0.002219017,0,0,0
1,0,0,0,35,1,1,0,2,2,2,1,1,1,0,0,2,60.55,1982.6,8,7.592164394,0,0.000504388,8,1,0
1,0,1,1,69,1,2,0,2,1,1,2,1,1,2,0,1,61.4,4059.85,1,8.308901306,0,0.000246315,8,8,0
0,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,1,88.55,6362.35,1,8.758153085,0,0.000157175,8,8,0
0,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,6333.4,1,8.753592496,0,0.000157893,8,8,0
1,0,0,0,49,1,1,0,2,2,2,2,1,1,2,0,0,67.4,3306.85,0,8.103751354,0,0.000302403,8,8,0
1,0,0,0,20,1,1,2,0,0,0,0,0,0,2,0,3,19.7,406.95,27,6.008690328,8,0.002457304,0,0,0
1,1,0,0,56,1,2,1,1,2,2,1,2,2,1,1,0,104.75,5510.65,0,8.614437863,1,0.000181467,1,1,1
0,0,1,1,45,1,1,2,0,0,0,0,0,0,2,0,2,19.2,903.7,8,6.806497447,8,0.001106562,0,0,0
1,0,1,1,35,1,1,1,2,1,2,2,2,2,0,1,2,106.9,3756.45,8,8.231229641,1,0.000266209,8,8,0
1,0,1,1,56,1,1,0,2,2,2,1,1,1,2,1,1,61.3,3346.8,1,8.115759944,0,0.000298793,8,1,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,0,115.15,8349.45,0,9.029950947,1,0.000119768,8,8,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.8,6510.45,1,8.781163857,0,0.000153599,8,8,0
1,0,0,0,36,1,1,1,1,2,1,1,2,2,0,1,1,94.8,3565.65,1,8.179101644,1,0.000280454,1,1,0
0,0,0,1,12,1,1,2,0,0,0,0,0,0,0,0,1,21.05,235.8,1,5.462983988,8,0.004240882,0,0,0
1,0,0,0,42,1,1,1,1,2,2,2,2,2,0,1,0,103.8,4327.5,0,8.372745287,1,0.00023108,1,8,0
0,0,1,0,70,1,2,0,1,2,2,2,2,1,2,0,1,76.1,5264.25,1,8.568693964,0,0.000189961,1,8,0
1,0,1,1,68,1,2,1,1,2,1,2,2,2,2,1,1,103.75,7039.45,1,8.859285321,1,0.000142057,1,8,0
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,3,19.9,19.9,27,2.990719732,8,0.050251256,0,0,0
1,0,0,1,21,1,1,2,0,0,0,0,0,0,0,0,3,20.75,452.2,27,6.11412456,8,0.002211411,0,0,0
1,0,0,1,1,1,1,0,2,2,1,2,1,1,0,1,2,60,60,8,4.094344562,0,0.016666667,8,8,1
1,1,0,0,23,1,1,1,2,1,1,1,1,1,0,1,0,75.4,1643.55,0,7.404613816,1,0.000608439,8,1,0
1,0,0,0,1,1,1,1,1,1,1,1,1,2,0,1,2,81.95,81.95,8,4.406109305,1,0.012202563,1,1,1
1,0,0,0,24,1,1,2,0,0,0,0,0,0,1,0,1,20.45,527.35,1,6.267864465,8,0.001896274,0,0,0
1,1,1,0,64,1,1,1,2,2,2,1,1,2,1,0,0,97,6430.9,0,8.768869776,1,0.000155499,8,1,0
0,0,1,1,22,1,1,2,0,0,0,0,0,0,1,0,0,20.25,488.25,0,6.19082757,8,0.002048131,0,0,0
1,0,0,0,15,1,1,0,1,1,1,1,2,1,1,0,3,56.15,931.9,27,6.837225513,0,0.001073077,1,1,0
0,0,1,1,59,1,1,0,1,2,2,2,2,2,1,0,1,76.75,4541.9,1,8.421100706,0,0.000220172,1,8,0
0,0,1,1,65,1,1,0,2,1,1,2,2,2,2,1,0,74.8,4820.15,0,8.480560327,0,0.000207462,8,8,1
1,0,1,0,49,1,2,0,1,1,1,1,1,1,0,1,1,52.15,2583.75,1,7.856997111,0,0.000387034,1,1,0
1,0,0,0,32,1,1,2,0,0,0,0,0,0,1,0,0,20.55,654.55,0,6.483947977,8,0.001527767,0,0,0
1,0,1,1,20,1,1,2,0,0,0,0,0,0,0,0,3,20.35,442.6,27,6.092666428,8,0.002259376,0,0,0
0,0,1,1,61,1,2,1,2,2,1,1,2,2,1,1,2,106,6547.7,8,8.786869122,1,0.000152725,8,1,1
0,0,1,1,38,1,1,0,2,1,2,2,2,2,2,0,1,81,3084.9,1,8.034274521,0,0.00032416,8,8,0
1,1,0,0,13,1,2,1,2,1,1,1,2,2,0,1,2,100.8,1308.1,8,7.176330982,1,0.000764468,8,1,1
1,0,1,1,61,0,0,0,1,2,2,2,2,1,2,0,1,51.35,3244.4,1,8.084685712,0,0.000308223,1,8,0
1,0,1,0,24,1,1,1,1,2,2,1,2,2,0,1,1,99.3,2431.35,1,7.796201938,1,0.000411294,1,1,1
1,0,0,0,8,1,2,1,1,1,1,1,1,1,0,1,2,73.5,632.2,8,6.4492058,1,0.001581778,1,1,0
1,0,0,0,27,1,2,1,1,1,1,1,2,2,0,1,0,95.6,2595.25,0,7.86143813,1,0.000385319,1,1,0
0,0,1,1,27,1,2,1,1,2,1,2,1,1,0,1,1,85.2,2151.6,1,7.67396703,1,0.00046477,1,8,0
0,0,1,1,47,1,2,1,2,2,2,2,2,2,1,1,0,113.45,5317.8,0,8.578814963,1,0.000188048,8,8,0
1,0,0,0,10,0,0,0,2,2,2,1,1,1,0,0,0,40.7,449.3,0,6.107690816,0,0.002225684,8,1,0
0,0,0,0,61,1,2,1,2,1,2,1,2,2,1,0,2,104,6363.45,8,8.758325962,1,0.000157147,8,1,0
1,0,0,0,37,1,1,2,0,0,0,0,0,0,1,1,2,19.8,695.05,8,6.543983785,8,0.001438745,0,0,0
0,0,1,0,36,0,0,0,2,1,2,1,1,1,1,0,3,35.35,1317.95,27,7.183832778,0,0.000758754,8,1,0
0,0,0,0,3,0,0,0,2,2,1,1,1,1,0,1,3,35.45,106.85,27,4.671425982,0,0.009358914,8,1,1
0,1,0,0,51,1,2,2,0,0,0,0,0,0,1,0,0,25,1260.7,0,7.139422401,8,0.00079321,0,0,0
0,0,1,0,66,1,2,0,2,2,2,1,1,1,2,1,1,66.1,4428.45,1,8.395804915,0,0.000225813,8,1,0
0,0,1,1,1,1,1,1,1,1,1,1,1,2,0,0,2,80,80,8,4.382026635,1,0.0125,1,1,1
0,1,0,0,1,1,2,1,1,1,1,1,1,1,0,1,2,76.45,76.45,8,4.336636932,1,0.013080445,1,1,1
0,0,0,0,8,1,1,1,1,1,2,1,2,2,0,1,2,94.7,740.3,8,6.607055509,1,0.001350804,1,1,1
0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,2,24.7,24.7,8,3.206803244,0,0.04048583,1,1,0
1,0,0,0,37,1,2,1,1,1,2,1,2,2,0,1,2,100.05,3810.55,8,8.245528815,1,0.000262429,1,1,0
0,0,1,0,1,1,1,0,2,1,2,1,1,1,0,0,3,55.7,55.7,27,4.019980147,0,0.017953321,8,1,0
1,0,0,0,3,1,1,1,2,2,1,1,1,1,0,1,2,79.1,246.5,8,5.507361993,1,0.004056795,8,1,1
1,0,1,0,48,1,2,0,2,1,1,2,1,1,1,1,0,60.6,2985.25,0,8.001438774,0,0.00033498,8,8,0
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,3,19.45,19.45,27,2.96784707,8,0.051413882,0,0,0
1,0,1,1,22,1,2,2,0,0,0,0,0,0,2,0,1,25.25,555.4,1,6.319688575,8,0.001800504,0,0,0
0,0,1,1,20,1,1,1,1,1,1,1,1,1,0,1,2,70.45,1470.95,8,7.29366373,1,0.000679833,1,1,1
1,0,1,1,7,1,1,2,0,0,0,0,0,0,0,0,3,20.45,150.75,27,5.015622836,8,0.006633499,0,0,0
0,0,1,1,40,1,2,2,0,0,0,0,0,0,2,0,1,25.25,1006.9,1,6.914631583,8,0.000993147,0,0,0
0,0,1,1,22,1,1,2,0,0,0,0,0,0,1,0,3,19.95,433.5,27,6.071891796,8,0.002306805,0,0,0
0,1,0,0,65,1,2,1,2,1,2,2,2,2,2,1,2,109.05,7108.2,8,8.869004326,1,0.000140683,8,8,0
1,0,1,0,49,1,1,2,0,0,0,0,0,0,2,1,0,20.15,973.35,0,6.88074373,8,0.00102738,0,0,0
1,0,0,0,12,1,2,1,1,1,1,2,1,1,0,1,1,79.55,958.25,1,6.865108704,1,0.001043569,1,8,0
1,0,1,1,33,1,2,1,1,2,2,2,1,1,0,0,1,88.6,2888.7,1,7.968561853,1,0.000346176,1,8,0
1,0,1,0,24,1,1,2,0,0,0,0,0,0,1,0,1,20.4,482.8,1,6.179602489,8,0.002071251,0,0,0
1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,3,44,44,27,3.784189634,0,0.022727273,1,1,0
0,0,0,0,7,1,2,1,1,1,1,1,2,2,0,1,2,93.85,635.6,8,6.454569435,1,0.001573317,1,1,1
1,0,1,0,70,1,2,2,0,0,0,0,0,0,2,1,0,26,2006.95,0,7.604371436,8,0.000498269,0,0,0
1,0,0,0,12,1,1,1,2,1,1,2,2,2,0,1,0,98.9,1120.95,0,7.021931819,1,0.0008921,8,8,1
1,0,1,1,23,1,1,2,0,0,0,0,0,0,1,0,3,20.05,415.1,27,6.028519455,8,0.002409058,0,0,0
1,0,0,0,65,0,0,0,2,1,2,2,2,2,2,0,1,59.95,3921.1,1,8.274127506,0,0.00025503,8,8,0
0,0,0,0,8,1,2,1,1,2,1,1,2,2,0,0,2,100.85,819.55,8,6.708755409,1,0.001220182,1,1,1
0,0,1,0,1,1,1,1,1,1,2,1,1,1,0,0,1,75.35,75.35,1,4.322143925,1,0.0132714,1,1,0
0,0,1,1,13,0,0,0,2,2,1,2,1,1,2,0,3,40.55,590.35,27,6.380715581,0,0.00169391,8,8,0
1,0,1,1,3,1,1,2,0,0,0,0,0,0,2,0,3,19.1,52,27,3.951243719,8,0.019230769,0,0,0
0,0,0,0,1,1,2,1,1,1,1,1,2,2,0,1,2,95.45,95.45,8,4.55860255,1,0.010476689,1,1,1
0,0,0,0,17,1,1,1,2,1,1,1,2,2,0,0,2,93.85,1625.65,8,7.393663015,1,0.000615139,8,1,1
1,1,1,0,4,1,2,1,1,1,1,1,2,1,0,1,2,83.25,308.05,8,5.730262107,1,0.003246226,1,1,0
0,0,0,0,6,1,1,0,1,2,1,1,2,1,0,0,2,59.45,357.6,8,5.879415043,0,0.002796421,1,1,0
1,0,0,0,34,1,1,1,1,2,2,2,2,2,0,1,2,105.1,3634.8,8,8.198309368,1,0.000275118,1,8,0
1,0,1,0,61,1,2,1,1,1,2,2,2,2,0,1,2,106.35,6751.35,8,8.817497764,1,0.000148119,1,8,0
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,20.55,20.55,1,3.022860941,8,0.0486618,0,0,0
